,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
33,,,,,汇添富添富通货币E,511980,货币型,2017-08-21,2018-01-30,162天,1.63%,1.82%,582|620
34,,,,,汇添富货币B,519517,货币型,2017-08-21,2018-01-30,162天,1.79%,1.82%,380|620
35,,,,,汇添富货币A,519518,货币型,2017-08-21,2018-01-30,162天,1.69%,1.82%,529|620
36,,,,,汇添富全额宝货币,000397,货币型,2016-06-07,2018-05-04,1年又331天,7.28%,6.79%,65|406
37,,,,,汇添富收益快钱货币A,159005,货币型,2014-12-23,2018-05-04,3年又133天,9.97%,11.95%,284|297
38,,,,,汇添富收益快钱货币B,159006,货币型,2014-12-23,2018-05-04,3年又133天,10.85%,11.95%,259|297
39,,,,,汇添富和聚宝货币,000600,货币型,2014-11-26,至今,5年又321天,21.97%,19.43%,13|272
40,,,,,汇添富理财7天债券A,471007,债券型,2014-08-27,至今,6年又47天,0.91%,3.27%,1730|2003
41,,,,,汇添富理财7天债券B,472007,债券型,2014-08-27,至今,6年又47天,1.19%,3.27%,1527|2006
42,,,,,汇添富收益快线货币A,519888,货币型,2014-08-27,2018-05-04,3年又251天,10.95%,13.57%,224|230
43,,,,,汇添富收益快线货币B,519889,货币型,2014-08-27,2018-05-04,3年又251天,13.42%,13.57%,141|230
