,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
16,,,,,东方臻馨债券C,002897,债券型,2016-06-17,2017-03-24,280天,-0.99%,1.11%,661|775
17,,,,,东方合家保本混合,002648,保本型,2016-06-16,2017-03-24,281天,0.19%,1.61%,9|9
18,,,,,东方荣家保本混合,002480,保本型,2016-03-29,2017-03-24,360天,2.35%,1.83%,3|7
19,,,,,东方稳定增利债券A,001450,债券型,2015-09-30,2017-03-24,1年又176天,7.11%,3.35%,79|612
20,,,,,东方稳定增利债券C,001451,债券型,2015-09-30,2017-03-24,1年又176天,6.48%,3.35%,103|612
21,,,,,东方赢家保本混合,001317,保本型,2015-06-12,2016-12-12,1年又184天,7.89%,1.64%,1|5
22,,,,,东方永润债券A,001160,债券型,2015-05-04,2017-03-24,1年又325天,1.95%,3.67%,445|565
23,,,,,东方永润债券C,001161,债券型,2015-05-04,2017-03-24,1年又325天,1.19%,3.67%,460|565
24,,,,,东方双债添利债券A,400027,债券型,2014-11-25,2017-03-24,2年又120天,40.18%,15.27%,16|535
25,,,,,东方双债添利债券C,400029,债券型,2014-11-25,2017-03-24,2年又120天,38.89%,15.27%,19|535
26,,,,,东方稳健回报债券A,400009,债券型,2014-10-13,2017-03-24,2年又163天,11.74%,21.31%,412|525
27,,,,,信诚优质纯债债券A,550018,债券型,2013-02-07,2014-02-18,1年又11天,-2.70%,-1.35%,240|330
28,,,,,信诚优质纯债债券B,550019,债券型,2013-02-07,2014-02-18,1年又11天,-3.10%,-1.35%,258|330
29,,,,,信诚三得益债券A,550004,债券型,2012-06-18,2014-02-18,1年又245天,3.43%,2.67%,104|243
30,,,,,信诚三得益债券B,550005,债券型,2012-06-18,2014-02-18,1年又245天,2.74%,2.67%,123|243
31,,,,,信诚经典优债债券A,550006,债券型,2011-08-16,2014-02-18,2年又187天,8.75%,7.65%,75|191
32,,,,,信诚经典优债债券B,550007,债券型,2011-08-16,2014-02-18,2年又187天,7.58%,7.65%,104|191
33,王致远,2019-03-01,无,"王致远先生:中国国籍,硕士.2012年7月至2015年4月,担任平安证券股份有限公司债券交易员;2015年4月至2017年7月,担任万和证券股份有限公司固定收益部交易负责人;2017年7月加入华润元大基金管理有限公司,担任固定收益投资部基金经理助理。",华润元大现金收益货币A,000324,货币型,2019-03-01,至今,1年又225天,3.08%,3.63%,587|636
34,,,,,华润元大现金收益货币B,000325,货币型,2019-03-01,至今,1年又225天,3.48%,3.63%,438|636
35,,,,,华润元大稳健债券A,001212,债券型,2019-03-01,至今,1年又225天,1.34%,8.09%,1540|1583
36,,,,,华润元大稳健债券C,001213,债券型,2019-03-01,至今,1年又225天,1.36%,8.09%,1539|1583
37,,,,,华润元大现金通货币A,002883,货币型,2019-03-01,至今,1年又225天,3.51%,3.63%,422|636
38,,,,,华润元大现金通货币B,002884,货币型,2019-03-01,至今,1年又225天,3.74%,3.63%,263|636
39,,,,,华润元大润鑫债券A,003418,债券型,2019-03-01,至今,1年又225天,3.83%,8.09%,1349|1583
40,,,,,华润元大双鑫债券A,003680,债券型,2019-03-01,至今,1年又225天,18.48%,8.09%,115|1583
41,,,,,华润元大双鑫债券C,003723,债券型,2019-03-01,至今,1年又225天,17.72%,8.09%,123|1583
42,,,,,华润元大润泽债券A,004893,债券型,2019-03-01,至今,1年又225天,3.61%,8.09%,1389|1583
43,,,,,华润元大润泽债券C,004894,债券型,2019-03-01,至今,1年又225天,5.00%,8.09%,959|1583
44,,,,,华润元大润鑫债券C,006471,债券型,2019-03-01,至今,1年又225天,70.73%,8.09%,4|1583
45,梁昕,2019-03-13,无,"梁昕女士:国籍中国,毕业于中山大学,先后获经济学学士和硕士学位。2012年7月至2016年5月,担任长城证券股份有限公司研究员、投资助理;2016年6月加入华润元大基金管理有限公司,担任固定收益投资部基金经理助理。",华润元大现金收益货币A,000324,货币型,2019-03-13,至今,1年又213天,3.01%,3.54%,587|637
46,,,,,华润元大现金收益货币B,000325,货币型,2019-03-13,至今,1年又213天,3.40%,3.54%,438|637
47,,,,,华润元大稳健债券A,001212,债券型,2019-03-13,至今,1年又213天,1.24%,7.85%,1513|1557
48,,,,,华润元大稳健债券C,001213,债券型,2019-03-13,至今,1年又213天,1.26%,7.85%,1512|1557
49,,,,,华润元大现金通货币A,002883,货币型,2019-03-13,至今,1年又213天,3.43%,3.54%,422|637
50,,,,,华润元大现金通货币B,002884,货币型,2019-03-13,至今,1年又213天,3.66%,3.54%,255|637
51,,,,,华润元大润鑫债券A,003418,债券型,2019-03-13,至今,1年又213天,3.73%,7.85%,1333|1557
52,,,,,华润元大润泽债券A,004893,债券型,2019-03-13,至今,1年又213天,3.58%,7.85%,1353|1557
53,,,,,华润元大润泽债券C,004894,债券型,2019-03-13,至今,1年又213天,4.98%,7.85%,918|1557
54,,,,,华润元大润鑫债券C,006471,债券型,2019-03-13,至今,1年又213天,70.56%,7.85%,4|1557
55,魏晓菲,2019-09-04,无,"魏晓菲女士:国籍中国,硕士、研究生,2009年12月至2016年4月,担任安信基金管理有限责任公司固定收益部基金经理助理、投资经理;2016年4年至2017年4月,担任中泰证券(上海)资产管理有限公司机构投资部投资经理;2017年4月加入华润元大基金管理有限公司,担任专户投资部投资经理。2019年11月15日开始担任华润元大景泰混合型证券投资基金基金经理。2020年8月24日起担任华润元大润禧39个月定期开放债券型证券投资基金基金经理。",华润元大润禧39个月定开债A,009889,定开债券,2020-08-24,至今,48天,0.33%,0.05%,43|432
56,,,,,华润元大润禧39个月定开债C,009890,定开债券,2020-08-24,至今,48天,0.31%,0.05%,50|432
57,,,,,华润元大景泰混合A,004976,混合型,2019-11-14,至今,332天,6.16%,37.00%,3022|3201
58,,,,,华润元大景泰混合C,004977,混合型,2019-11-14,至今,332天,5.98%,37.00%,3033|3201
59,,,,,华润元大现金收益货币A,000324,货币型,2019-09-04,至今,1年又38天,2.03%,2.34%,575|642
60,,,,,华润元大现金收益货币B,000325,货币型,2019-09-04,至今,1年又38天,2.30%,2.34%,388|642
61,,,,,华润元大现金通货币A,002883,货币型,2019-09-04,至今,1年又38天,2.32%,2.34%,361|642
62,,,,,华润元大现金通货币B,002884,货币型,2019-09-04,至今,1年又38天,2.48%,2.34%,187|642
