,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
10,,,,,上投安丰回报A,004144,混合型,2017-01-18,至今,3年又267天,34.60%,67.84%,1330|1819
11,,,,,上投安丰回报C,004145,混合型,2017-01-18,至今,3年又267天,27.52%,67.84%,1500|1819
12,,,,,上投安泽回报混合A,004146,混合型,2017-01-18,2018-10-30,1年又285天,22.95%,-4.56%,25|1897
13,,,,,上投安泽回报混合C,004147,混合型,2017-01-18,2018-10-30,1年又285天,16.51%,-4.56%,56|1897
14,,,,,上投摩根岁岁丰定开债券A,003087,定开债券,2016-08-26,2018-09-19,2年又24天,0.40%,3.31%,85|114
15,,,,,上投摩根岁岁丰定开债券C,003088,定开债券,2016-08-26,2018-09-19,2年又24天,-0.40%,3.31%,90|114
16,,,,,上投摩根纯债添利债券A,000889,债券型,2016-06-03,至今,4年又131天,15.62%,18.44%,386|654
17,,,,,上投摩根纯债添利债券C,000890,债券型,2016-06-03,至今,4年又131天,10.27%,18.44%,571|654
18,,,,,上投摩根分红添利债券A,370021,债券型,2016-06-03,至今,4年又131天,9.38%,18.44%,584|654
19,,,,,上投摩根分红添利债券B,370022,债券型,2016-06-03,至今,4年又131天,7.39%,18.44%,608|654
20,,,,,上投摩根双债增利债券A,000377,债券型,2016-05-27,至今,4年又138天,15.11%,18.88%,424|649
21,,,,,上投摩根双债增利债券C,000378,债券型,2016-05-27,至今,4年又138天,12.87%,18.88%,510|649
22,,,,,上投摩根轮动添利债券A,370025,债券型,2015-12-11,2018-09-22,2年又286天,3.82%,3.89%,385|595
23,,,,,上投摩根轮动添利债券C,370026,债券型,2015-12-11,2018-09-22,2年又286天,2.70%,3.89%,422|595
24,,,,,上投摩根强化回报债券A,372010,债券型,2015-12-11,2020-05-13,4年又155天,12.94%,15.72%,416|573
25,,,,,上投摩根强化回报债券B,372110,债券型,2015-12-11,2020-05-13,4年又155天,11.17%,15.72%,442|573
26,,,,,上投摩根岁岁盈定开债A,000257,定开债券,2015-05-19,2018-11-09,3年又175天,9.12%,12.60%,57|75
27,,,,,上投摩根岁岁盈定开债C,000258,定开债券,2015-05-19,2018-11-09,3年又175天,7.78%,12.60%,60|75
28,,,,,上投摩根岁岁盈定开债B,000765,定开债券,2015-05-19,2018-11-09,3年又175天,-3.27%,12.60%,70|75
29,,,,,上投摩根岁岁盈定开债D,000766,定开债券,2015-05-19,2018-11-09,3年又175天,-3.47%,12.60%,71|75
30,杨鑫,2020-04-24,无,"杨鑫先生:上海交通大学硕士。杨鑫先生自2005年9月至2010年8月,在东航财务公司任职,2010年9月加入银河基金管理有限公司,历任研究部债券研究员、固定收益部债券经理,主要从事债券配置和头寸管理工作。2015年6月起担银河鑫利灵活配置混合型证券投资基金的基金经理,2016年3月起担任银河强化收益债券型证券投资基金、银河增利债券型发起式证券投资基金、银河岁岁回报定期开放债券型证券投资基金的基金经理,2016年4月起担任银河通利债券型证券投资基金(LOF)、银河银富货币市场基金的基金经理,2016年8月起担任银河君尚灵活配置混合型证券投资基金的基金经理。2017年6月至2018年6月,在富国基金管理有限公司拟任基金经理;2018年7月起加入上投摩根基金管理有限公司,历任专户投资二部副总监兼资深投资经理,现任债券投资部副总监兼资深基金经理。自2020年1月14日任上投摩根优信增利债券型证券投资基金基金经理。2020年4月24日担任上投摩根分红添利债券型证券投资基金基金经理。2020年4月24日担任上投摩根安丰回报混合型证券投资基金基金经理。2020年4月24日担任上投摩根双债增利债券型证券投资基金基金经理。2020年7月24日担任上投摩根安鑫回报混合型证券投资基金基金经理。",上投摩根安鑫回报A,001947,混合型,2020-07-24,至今,79天,0.87%,4.79%,3263|3812
31,,,,,上投摩根安鑫回报C,002845,混合型,2020-07-24,至今,79天,0.68%,4.79%,3317|3812
32,,,,,上投摩根双债增利债券A,000377,债券型,2020-04-24,至今,170天,2.07%,0.38%,425|2234
33,,,,,上投摩根双债增利债券C,000378,债券型,2020-04-24,至今,170天,1.81%,0.38%,440|2234
34,,,,,上投安丰回报A,004144,混合型,2020-04-24,至今,170天,4.62%,25.92%,3220|3506
35,,,,,上投安丰回报C,004145,混合型,2020-04-24,至今,170天,4.47%,25.92%,3228|3506
36,,,,,上投摩根分红添利债券A,370021,债券型,2020-04-24,至今,170天,-0.69%,0.38%,1143|2234
37,,,,,上投摩根分红添利债券B,370022,债券型,2020-04-24,至今,170天,-0.80%,0.38%,1196|2234
38,,,,,上投摩根优信增利债券A,000616,债券型,2020-01-14,2020-09-25,255天,0.90%,2.28%,1627|2026
39,,,,,上投摩根优信增利债券C,000617,债券型,2020-01-14,2020-09-25,255天,0.67%,2.28%,1739|2026
40,,,,,银河君腾混合A,519633,混合型,2017-03-02,2017-04-29,58天,0.20%,0.55%,1221|2160
41,,,,,银河君腾混合C,519634,混合型,2017-03-02,2017-04-29,58天,0.18%,0.55%,1260|2160
42,,,,,银河君润混合A,519627,混合型,2016-12-27,2017-04-29,123天,1.62%,1.97%,882|1958
43,,,,,银河君润混合C,519628,混合型,2016-12-27,2017-04-29,123天,1.72%,1.97%,842|1958
44,,,,,银河君盛混合A,519625,混合型,2016-12-09,2017-04-29,141天,1.06%,0.01%,760|2062
45,,,,,银河君盛混合C,519626,混合型,2016-12-09,2017-04-29,141天,0.94%,0.01%,806|2062
46,,,,,银河君耀混合A,519623,混合型,2016-11-18,2017-04-29,162天,0.40%,-0.72%,858|1984
47,,,,,银河君耀混合C,519624,混合型,2016-11-18,2017-04-29,162天,0.43%,-0.72%,856|1984
48,,,,,银河君信混合A,519616,混合型,2016-09-07,2017-04-29,234天,0.47%,-0.31%,792|1708
49,,,,,银河君信混合C,519617,混合型,2016-09-07,2017-04-29,234天,0.13%,-0.31%,866|1708
50,,,,,银河君信混合I,519618,混合型,2016-09-07,2017-04-29,234天,0.00%,-0.31%,886|1708
51,,,,,银河君荣灵活配置混合A,519619,混合型,2016-09-05,2017-04-29,236天,2.60%,0.40%,484|1695
52,,,,,银河君荣灵活配置混合C,519620,混合型,2016-09-05,2017-04-29,236天,2.27%,0.40%,538|1695
53,,,,,银河君荣灵活配置混合I,519621,混合型,2016-09-05,2017-04-29,236天,0.00%,0.40%,951|1695
54,,,,,银河君尚混合A,519613,混合型,2016-08-17,2017-04-29,255天,2.04%,-0.28%,534|1663
55,,,,,银河君尚混合C,519614,混合型,2016-08-17,2017-04-29,255天,1.57%,-0.28%,594|1663
56,,,,,银河君尚混合I,519615,混合型,2016-08-17,2017-04-29,255天,1.78%,-0.28%,567|1663
57,,,,,银河银富货币A,150005,货币型,2016-04-11,2017-04-29,1年又18天,2.70%,2.92%,334|406
58,,,,,银河银富货币B,150015,货币型,2016-04-11,2017-04-29,1年又18天,2.95%,2.92%,224|406
59,,,,,银河通利债券(LOF)A,161505,债券型,2016-04-11,2017-04-29,1年又18天,0.95%,0.15%,270|671
60,,,,,银河通利债券(LOF)C,161506,债券型,2016-04-11,2017-04-29,1年又18天,0.64%,0.15%,303|671
61,,,,,银河增利债券A,519660,债券型,2016-03-10,2017-04-29,1年又50天,4.21%,1.02%,72|653
62,,,,,银河增利债券C,519661,债券型,2016-03-10,2017-04-29,1年又50天,3.77%,1.02%,89|653
63,,,,,银河久益回报6个月定开A,519662,定开债券,2016-03-10,2017-04-29,1年又50天,4.08%,1.38%,11|92
64,,,,,银河久益回报6个月定开C,519663,定开债券,2016-03-10,2017-04-29,1年又50天,3.73%,1.38%,14|92
65,,,,,银河强化债券,519676,债券型,2016-03-10,2017-04-29,1年又50天,5.47%,1.02%,37|653
66,,,,,银河鑫利混合I,519646,混合型,2015-11-16,2017-04-29,1年又165天,2.60%,-4.91%,438|1205
67,,,,,银河鑫利混合A,519652,混合型,2015-06-11,2017-04-29,1年又323天,5.29%,-22.32%,161|973
68,,,,,银河鑫利混合C,519653,混合型,2015-06-11,2017-04-29,1年又323天,4.26%,-22.32%,188|973
