,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
15,,,,,易方达安盈回报混合,001603,混合型,2017-02-16,至今,3年又238天,107.70%,63.82%,293|1865
16,,,,,易方达瑞弘混合A,003882,混合型,2017-01-11,2018-02-02,1年又22天,10.74%,12.11%,901|1982
17,,,,,易方达瑞弘混合C,003883,混合型,2017-01-11,2018-02-02,1年又22天,10.66%,12.11%,911|1982
18,,,,,易方达瑞程灵活配置混合A,003961,混合型,2016-12-15,2018-02-02,1年又49天,9.83%,12.78%,999|1901
19,,,,,易方达瑞程灵活配置混合C,003962,混合型,2016-12-15,2018-02-02,1年又49天,9.64%,12.78%,1016|1901
20,,,,,易方达瑞通灵活配置混合A,003839,混合型,2016-12-07,2018-02-02,1年又57天,14.94%,9.95%,533|1879
21,,,,,易方达瑞通灵活配置混合C,003840,混合型,2016-12-07,2018-02-02,1年又57天,14.85%,9.95%,538|1879
22,,,,,易方达丰和债券,002969,债券型,2016-11-23,至今,3年又323天,33.93%,15.32%,26|790
23,,,,,易方达裕鑫债券A,003133,债券型,2016-09-05,2019-09-28,3年又23天,15.88%,9.01%,48|704
24,,,,,易方达裕鑫债券C,003134,债券型,2016-09-05,2019-09-28,3年又23天,15.50%,9.01%,54|704
25,,,,,易方达瑞景混合,001433,混合型,2016-08-06,2018-02-02,1年又180天,18.50%,11.75%,431|1634
26,,,,,易方达新享混合A,001342,混合型,2016-03-29,2018-02-02,1年又310天,19.79%,18.45%,554|1438
27,,,,,易方达新享混合C,001343,混合型,2016-03-29,2018-02-02,1年又310天,18.42%,18.45%,595|1438
28,,,,,易方达新利灵活配置混合,001249,混合型,2016-03-15,2018-02-02,1年又324天,16.94%,22.32%,748|1413
29,,,,,易方达新鑫混合I,001285,混合型,2016-03-15,2018-02-02,1年又324天,13.86%,22.32%,844|1413
30,,,,,易方达新鑫混合E,001286,混合型,2016-03-15,2018-02-02,1年又324天,13.43%,22.32%,860|1413
31,,,,,易方达裕祥回报债券,002351,债券型,2016-01-22,至今,4年又264天,54.60%,18.61%,3|584
32,,,,,易方达瑞选灵活配置混合I,001443,混合型,2015-12-09,2018-02-02,2年又56天,17.11%,7.99%,354|1349
33,,,,,易方达瑞选灵活配置混合E,001444,混合型,2015-12-09,2018-02-02,2年又56天,15.91%,7.99%,401|1349
34,,,,,易方达安心回馈混合,001182,混合型,2015-05-29,至今,5年又137天,122.30%,35.94%,42|961
35,,,,,易方达新收益混合A,001216,混合型,2015-04-17,2018-02-02,2年又292天,26.40%,6.61%,150|871
36,,,,,易方达新收益混合C,001217,混合型,2015-04-17,2018-02-02,2年又292天,24.80%,6.61%,165|871
37,,,,,易方达裕如混合,001136,混合型,2015-04-02,2018-02-02,2年又307天,14.29%,9.88%,322|811
38,,,,,易方达裕丰回报债券,000171,债券型,2014-01-09,至今,6年又277天,104.33%,60.28%,23|416
39,,,,,易方达安心回报债券A,110027,债券型,2013-12-23,至今,6年又294天,201.86%,59.75%,1|412
40,,,,,易方达安心回报债券B,110028,债券型,2013-12-23,至今,6年又294天,194.91%,59.75%,4|412
41,张雅君,2017-07-28,无,"张雅君女士:经济学硕士。曾任海通证券股份有限公司项目经理,工银瑞信基金管理有限公司债券交易员,易方达基金管理有限公司债券交易员、固定收益研究员、固定收益基金投资部总经理助理、易方达裕祥回报债券型证券投资基金基金经理助理、易方达裕丰回报债券型证券投资基金基金经理助理、易方达裕祥回报债券型证券投资基金基金经理(自2016年6月2日至2017年7月27日)、易方达投资级信用债债券型证券投资基金基金经理助理、易方达新收益灵活配置混合型证券投资基金基金经理助理、易方达保本一号混合型证券投资基金基金经理助理。现任易方达基金管理有限公司混合资产投资部总经理助理、易方达增强回报债券型证券投资基金基金经理(自2014年7月19日至2020年05月27日任职)、易方达纯债债券型证券投资基金基金经理(自2015年1月10日起任职)、易方达中债3-5年期国债指数证券投资基金基金经理(自2015年7月8日起任职)、易方达富惠纯债债券型证券投资基金基金经理(自2016年8月24日-2019年11月27日)、易方达中债7-10年期国开行债券指数证券投资基金基金经理(自2016年9月27日-2020年3月10日)、易方达裕丰回报债券型证券投资基金基金经理(自2017年7月28日起任职)、易方达恒益定期开放债券型发起式证券投资基金基金经理(自2017年10月25日起任职)、易方达富财纯债债券型证券投资基金基金经理(自2018年10月26日起任职)、易方达裕惠回报定期开放式混合型发起式证券投资基金基金经理助理、易方达安心回报债券型证券投资基金基金经理助理、易方达安心回馈混合型证券投资基金基金经理助理、易方达裕如灵活配置混合型证券投资基金基金经理助理、易方达鑫转添利混合型证券投资基金基金经理助理、易方达鑫转增利混合型证券投资基金基金经理助理、易方达鑫转招利混合型证券投资基金基金经理助理、易方达丰华债券型证券投资基金基金经理助理、易方达安盈回报混合型证券投资基金基金经理助理、易方达丰和债券型证券投资基金基金经理助理、易方达恒久添利1年定期开放债券型证券投资基金基金经理助理。2020年3月26日任职易方达裕富债券型证券投资基金基金经理。2020年6月30日担任易方达招易一年持有期混合型证券投资基金基金经理。2020年08月07日担任易方达磐恒九个月持有期混合型证券投资基金基金经理。2020年8月14日担任易方达磐泰一年持有期混合型证券投资基金基金经理。2020年9月15日起任易方达磐固六个月持有期混合型证券投资基金的基金经理助理。",易方达磐泰一年持有期混合A,009249,混合型,2020-08-14,至今,58天,0.15%,1.10%,2592|3895
42,,,,,易方达磐泰一年持有期混合C,009250,混合型,2020-08-14,至今,58天,0.06%,1.10%,2649|3895
43,,,,,易方达磐恒九个月持有混合A,009247,混合型,2020-08-07,至今,65天,0.17%,0.21%,2198|3865
44,,,,,易方达磐恒九个月持有混合C,009248,混合型,2020-08-07,至今,65天,0.10%,0.21%,2245|3865
45,,,,,易方达招易一年持有期混合A,009412,混合型,2020-06-30,至今,103天,2.59%,11.37%,3324|3722
46,,,,,易方达招易一年持有期混合C,009413,混合型,2020-06-30,至今,103天,2.51%,11.37%,3338|3722
47,,,,,易方达裕富债券A,008556,债券型,2020-03-26,至今,199天,4.80%,1.49%,295|2123
48,,,,,易方达裕富债券C,008557,债券型,2020-03-26,至今,199天,4.57%,1.49%,311|2123
49,,,,,易方达恒兴3个月定开债,007451,定开债券,2019-10-15,至今,362天,2.39%,3.34%,231|288
50,,,,,易方达富财纯债,005667,债券型,2018-10-26,至今,1年又351天,7.29%,12.31%,877|1360
51,,,,,易方达恒益定开债券发起式,005124,定开债券,2017-10-25,2019-07-12,1年又260天,10.08%,8.75%,48|151
52,,,,,易方达裕丰回报债券,000171,债券型,2017-07-28,至今,3年又76天,30.91%,15.58%,44|1100
53,,,,,易方达中债7-10年国开债A,003358,债券指数,2016-09-27,2020-03-10,3年又165天,11.70%,13.83%,473|735
54,,,,,易方达富惠纯债债券,003214,债券型,2016-08-24,2019-11-27,3年又95天,14.87%,9.40%,94|690
55,,,,,易方达裕祥回报债券,002351,债券型,2016-06-02,2017-07-28,1年又56天,6.70%,2.36%,36|698
56,,,,,易方达中债3-5年期国债指数,001512,债券指数,2015-07-08,2020-03-10,4年又247天,19.70%,21.25%,312|518
57,,,,,易方达纯债债券A,110037,债券型,2015-01-10,至今,5年又276天,32.46%,29.30%,193|483
58,,,,,易方达纯债债券C,110038,债券型,2015-01-10,至今,5年又276天,29.48%,29.30%,245|483
59,,,,,易方达增强回报债券A,110017,债券型,2014-07-19,2020-05-27,5年又314天,75.91%,45.36%,34|453
60,,,,,易方达增强回报债券B,110018,债券型,2014-07-19,2020-05-27,5年又314天,71.63%,45.36%,39|453
