,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
32,朱才敏,2014-11-20,无,"朱才敏女士:金融工程硕士,具有基金从业资格证书。2007年7月应届生毕业进入华安基金,历任金融工程部风险管理员、产品经理、固定收益部研究员、基金经理助理等职务。2014年11月起同时担任华安汇财通货币、华安双债添利债券基金的基金经理。2014年11月至2017年7月,同时担任华安季季鑫短期理财债券型证券投资基金、华安月安鑫短期理财债券型证券投资基金、华安月月鑫短期理财债券型证券投资基金的基金经理。2015年5月起同时担任华安新回报混合基金的基金经理。2016年4月至2018年10月,同时担任华安安禧保本混合基金的基金经理。2018年10月至今,同时担任华安安禧灵活配置混合型证券投资基金的基金经理。2016年9月至2018年1月,同时担任华安新财富混合基金的基金经理。2016年11月至2017年12月,同时担任华安新希望混合基金的基金经理;2016年12月起,同时担任华安新泰利混合基金的基金经理。2017年3月起,同时担任华安睿安定期开放混合基金的基金经理。2019年5月起,同时担任华安鼎信3个月定期开放债券型发起式证券投资基金的基金经理。",华安年年丰定开债A,007624,定开债券,2019-08-21,至今,1年又52天,2.77%,3.55%,196|255
33,,,,,华安年年丰定开债C,007625,定开债券,2019-08-21,至今,1年又52天,2.31%,3.55%,228|255
34,,,,,华安日日鑫货币A,040038,货币型,2019-07-01,至今,1年又103天,2.75%,2.77%,355|640
35,,,,,华安日日鑫货币B,040039,货币型,2019-07-01,至今,1年又103天,3.07%,2.77%,89|640
36,,,,,华安日日鑫货币H,511600,货币型,2019-07-01,至今,1年又103天,2.64%,2.77%,445|640
37,,,,,华安鼎信3个月定开债,007420,定开债券,2019-05-15,至今,1年又150天,5.58%,5.33%,84|238
38,,,,,华安睿安定开混合A,003508,混合型,2017-03-15,至今,3年又211天,22.59%,61.21%,1652|1919
39,,,,,华安睿安定开混合C,003509,混合型,2017-03-15,至今,3年又211天,20.39%,61.21%,1687|1919
40,,,,,华安新泰利灵活配置混合A,003799,混合型,2016-12-09,至今,3年又307天,22.44%,61.77%,1569|1837
41,,,,,华安新泰利灵活配置混合C,003800,混合型,2016-12-09,至今,3年又307天,20.56%,61.77%,1599|1837
42,,,,,华安新希望灵活配置混合A,002037,混合型,2016-11-18,2017-12-26,1年又38天,6.90%,7.80%,892|1937
43,,,,,华安新希望灵活配置混合C,002038,混合型,2016-11-18,2017-12-26,1年又38天,280.30%,7.80%,1|1937
44,,,,,华安新财富灵活配置混合A,002033,混合型,2016-09-22,2018-01-25,1年又125天,3.00%,12.70%,1332|1719
45,,,,,华安新财富灵活配置混合C,002034,混合型,2016-09-22,2018-01-25,1年又125天,1.60%,12.70%,1421|1719
46,,,,,华安安福保本混合A,002953,保本型,2016-07-19,至今,4年又85天,,0.01%,-|-
47,,,,,华安安福保本混合C,002954,保本型,2016-07-19,至今,4年又85天,,0.01%,-|-
48,,,,,华安安禧混合A,002398,混合型,2016-04-13,至今,4年又182天,20.60%,69.96%,1234|1378
49,,,,,华安安禧混合C,002399,混合型,2016-04-13,至今,4年又182天,17.73%,69.96%,1265|1378
50,,,,,华安新回报灵活配置混合,001311,混合型,2015-05-19,至今,5年又147天,37.00%,41.67%,442|870
51,,,,,华安双债添利债券A,000149,债券型,2014-11-20,至今,5年又327天,43.86%,37.99%,142|474
52,,,,,华安双债添利债券C,000150,债券型,2014-11-20,至今,5年又327天,41.36%,37.99%,167|474
53,,,,,华安汇财通货币,000709,货币型,2014-11-20,至今,5年又327天,20.36%,19.51%,86|268
54,,,,,华安月月鑫短期理财债券A,040028,理财型,2014-11-20,2017-07-31,2年又254天,8.40%,9.56%,24|29
55,,,,,华安月月鑫短期理财债券B,040029,理财型,2014-11-20,2017-07-31,2年又254天,9.10%,9.56%,22|29
56,,,,,华安季季鑫短期理财债券A,040030,理财型,2014-11-20,2017-07-31,2年又254天,6.17%,9.56%,27|29
57,,,,,华安季季鑫短期理财债券B,040031,理财型,2014-11-20,2017-07-31,2年又254天,5.51%,9.56%,29|29
58,,,,,华安月安鑫短期理财债券A,040033,理财型,2014-11-20,2017-07-31,2年又254天,5.90%,9.56%,28|29
