,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
11,,,,,汇添富丰润中短债,006772,债券型,2018-12-24,至今,1年又292天,5.20%,11.36%,1158|1399
12,,,,,汇添富短债债券A,006646,债券型,2018-12-13,至今,1年又303天,6.42%,10.96%,834|1381
13,,,,,汇添富短债债券C,006647,债券型,2018-12-13,至今,1年又303天,5.69%,10.96%,1021|1381
14,,,,,汇添富新睿精选混合A,001816,混合型,2018-08-02,2019-09-17,1年又46天,6.32%,13.68%,1925|2610
15,,,,,汇添富新睿精选混合C,002164,混合型,2018-08-02,2019-09-17,1年又46天,5.70%,13.68%,1998|2610
16,,,,,汇添富睿丰混合(LOF)A,501039,混合型,2018-08-02,2019-09-17,1年又46天,5.35%,13.68%,2043|2610
17,,,,,汇添富睿丰混合(LOF)C,501040,混合型,2018-08-02,2019-09-17,1年又46天,4.88%,13.68%,2092|2610
18,,,,,汇添富理财60天债券E,005503,债券型,2017-12-21,2018-05-04,134天,,1.68%,860|1312
19,,,,,汇添富鑫汇定开债券A,004655,定开债券,2017-06-23,2019-08-28,2年又66天,10.18%,11.15%,91|146
20,,,,,汇添富鑫汇定开债券C,004656,定开债券,2017-06-23,2019-08-28,2年又66天,9.24%,11.15%,101|146
21,,,,,添富年年益定开混合A,004534,混合型,2017-05-15,2020-03-23,2年又313天,14.52%,20.86%,1188|1997
22,,,,,添富年年益定开混合C,004535,混合型,2017-05-15,2020-03-23,2年又313天,13.28%,20.86%,1254|1997
23,,,,,汇添富鑫益定开债发起式A,004469,定开债券,2017-04-20,2019-09-04,2年又137天,10.24%,11.42%,69|110
24,,,,,汇添富鑫益定开债发起式C,004470,定开债券,2017-04-20,2019-09-04,2年又137天,9.20%,11.42%,76|110
25,,,,,汇添富实业债债券A,000122,债券型,2016-06-07,2020-06-04,3年又363天,13.75%,15.02%,402|634
26,,,,,汇添富实业债债券C,000123,债券型,2016-06-07,2020-06-04,3年又363天,11.81%,15.02%,462|634
27,,,,,汇添富添富通货币A,000366,货币型,2016-06-07,2019-01-25,2年又232天,8.42%,9.28%,361|401
28,,,,,汇添富货币C,000642,货币型,2016-06-07,2019-01-25,2年又232天,9.05%,9.28%,262|401
29,,,,,汇添富货币D,000650,货币型,2016-06-07,2019-01-25,2年又232天,9.05%,9.28%,262|401
30,,,,,汇添富添富通货币B,000980,货币型,2016-06-07,2019-01-25,2年又232天,9.11%,9.28%,256|401
31,,,,,汇添富鑫禧债券,470030,债券型,2016-06-07,2018-05-04,1年又331天,,7.01%,17|35
32,,,,,汇添富理财60天债券A,470060,债券型,2016-06-07,2018-05-04,1年又331天,,7.04%,3|7
33,,,,,汇添富理财30天债券B,471030,理财型,2016-06-07,2018-05-04,1年又331天,7.71%,6.94%,5|29
34,,,,,汇添富理财60天债券B,471060,债券型,2016-06-07,2018-05-04,1年又331天,,7.04%,2|7
35,,,,,汇添富添富通货币E,511980,货币型,2016-06-07,2019-01-25,2年又232天,8.41%,9.28%,362|401
36,,,,,汇添富货币B,519517,货币型,2016-06-07,2019-01-25,2年又232天,9.74%,9.28%,107|401
37,,,,,汇添富货币A,519518,货币型,2016-06-07,2019-01-25,2年又232天,9.05%,9.28%,262|401
38,,,,,汇添富优选回报灵活配置混合C,002418,混合型,2016-02-03,2019-08-28,3年又207天,10.40%,24.02%,917|1307
39,,,,,汇添富现金宝货币A,000330,货币型,2015-03-10,至今,5年又217天,19.33%,17.92%,55|304
40,,,,,汇添富理财14天债券A,470014,债券型,2015-03-10,2018-05-04,3年又56天,,11.44%,7|7
41,,,,,汇添富优选回报灵活配置混合A,470021,混合型,2015-03-10,2019-08-28,4年又172天,10.30%,4.99%,528|1237
42,,,,,汇添富理财14天债券B,471014,债券型,2015-03-10,2018-05-04,3年又56天,,11.44%,6|7
43,,,,,汇添富理财21天债券发起式B,471021,理财型,2015-03-10,2015-12-21,286天,2.53%,3.06%,28|35
44,,,,,浦银安盛货币A,519509,货币型,2012-11-30,2014-01-07,1年又38天,4.62%,4.39%,28|87
45,,,,,浦银安盛货币B,519510,货币型,2012-11-30,2014-01-07,1年又38天,4.89%,4.39%,6|87
