,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
10,,,,,易方达月月利理财债券C,005101,理财型,2017-08-29,至今,3年又44天,10.59%,10.33%,11|25
11,,,,,易方达掌柜季季盈理财债券A,000833,理财型,2017-06-15,至今,3年又119天,11.94%,11.24%,4|21
12,,,,,易方达天天发货币A,000829,货币型,2017-02-16,至今,3年又238天,11.71%,11.50%,234|535
13,,,,,易方达天天发货币B,000830,货币型,2017-02-16,至今,3年又238天,12.70%,11.50%,46|535
14,,,,,易方达现金增利货币A,000620,货币型,2015-02-05,至今,5年又250天,20.43%,17.93%,27|306
15,,,,,易方达现金增利货币B,000621,货币型,2015-02-05,至今,5年又250天,22.08%,17.93%,2|306
16,,,,,易方达财富快线货币Y,000920,货币型,2014-12-03,至今,5年又314天,20.83%,19.26%,47|283
17,,,,,易方达货币E,511800,货币型,2014-11-24,至今,5年又323天,17.17%,19.34%,255|279
18,,,,,易方达龙宝货币A,000789,货币型,2014-09-12,至今,6年又31天,21.16%,20.30%,91|245
19,,,,,易方达龙宝货币B,000790,货币型,2014-09-12,至今,6年又31天,22.94%,20.30%,14|245
20,,,,,易方达天天增利货币A,000704,货币型,2014-06-25,至今,6年又110天,22.27%,21.15%,83|219
21,,,,,易方达天天增利货币B,000705,货币型,2014-06-25,至今,6年又110天,24.12%,21.15%,12|219
22,,,,,易方达财富快线货币A,000647,货币型,2014-06-17,至今,6年又118天,23.17%,21.28%,42|213
23,,,,,易方达财富快线货币B,000648,货币型,2014-06-17,至今,6年又118天,25.04%,21.28%,2|213
24,,,,,易方达易理财货币A,000359,货币型,2013-10-24,至今,6年又354天,28.42%,24.74%,6|147
25,,,,,易方达货币A,110006,货币型,2013-04-22,至今,7年又174天,26.03%,27.46%,97|128
26,,,,,易方达货币B,110016,货币型,2013-04-22,至今,7年又174天,28.31%,27.46%,52|128
27,,,,,易方达保证金货币A,159001,货币型,2013-04-22,至今,7年又174天,24.33%,27.46%,115|128
28,,,,,易方达保证金货币B,159002,货币型,2013-04-22,至今,7年又174天,27.35%,27.46%,71|128
29,,,,,易方达天天理财货币A,000009,货币型,2013-03-04,至今,7年又223天,30.13%,27.85%,25|124
30,,,,,易方达天天理财货币B,000010,货币型,2013-03-04,至今,7年又223天,32.51%,27.85%,2|124
31,,,,,易方达天天理财货币R,000013,货币型,2013-03-04,至今,7年又223天,32.61%,27.85%,1|124
32,,,,,易方达安源中短债债券C,110052,债券型,2013-01-15,2019-05-28,6年又134天,0.03%,0.00%,1|1734
33,,,,,易方达安源中短债债券A,110053,债券型,2013-01-15,2019-05-28,6年又134天,0.03%,0.00%,1|1734
34,,,,,易方达月月利理财债券A,110050,理财型,2012-11-26,至今,7年又321天,35.00%,34.03%,3|10
35,,,,,易方达月月利理财债券B,110051,理财型,2012-11-26,至今,7年又321天,37.81%,34.03%,1|10
36,刘朝阳,2016-03-29,无,"刘朝阳女士:北京大学光华管理学院金融硕士学位。2007年7月加入南方基金,具有基金从业资格,历任南方基金公司固定收益研究员、债券交易员及固定收益部宏观策略高级研究员。2011年5月至今,任南方50债基金经理;2011年10月,任南方现金基金经理。2015年4月加入易方达基金管理有限公司,现任现金管理部总经理、易方达财富快线货币市场基金基金经理(自2016年1月30日起任职)。任易方达易理财货币市场基金基金经理、易方达天天理财货币市场基金基金经理、易方达安悦超短债债券型证券投资基金基金经理。",易方达易理财货币B,008733,货币型,2019-12-23,至今,293天,1.85%,1.59%,48|646
37,,,,,易方达安悦超短债A,006662,债券型,2018-12-05,至今,1年又311天,5.83%,10.98%,991|1376
38,,,,,易方达安悦超短债C,006663,债券型,2018-12-05,至今,1年又311天,5.61%,10.98%,1055|1376
39,,,,,易方达安悦超短债F,006664,债券型,2018-12-05,至今,1年又311天,5.72%,10.98%,1024|1376
40,,,,,易方达天天理财货币C,005122,货币型,2017-10-23,至今,2年又354天,8.87%,8.65%,279|633
41,,,,,易方达天天理财货币A,000009,货币型,2016-03-29,至今,4年又197天,14.56%,14.04%,135|387
42,,,,,易方达天天理财货币B,000010,货币型,2016-03-29,至今,4年又197天,15.80%,14.04%,18|387
43,,,,,易方达天天理财货币R,000013,货币型,2016-03-29,至今,4年又197天,15.85%,14.04%,17|387
44,,,,,易方达易理财货币A,000359,货币型,2016-02-19,至今,4年又236天,15.74%,14.38%,36|384
45,,,,,易方达财富快线货币A,000647,货币型,2016-01-30,至今,4年又256天,15.73%,14.54%,59|378
46,,,,,易方达财富快线货币B,000648,货币型,2016-01-30,至今,4年又256天,17.03%,14.54%,4|378
47,,,,,易方达财富快线货币Y,000920,货币型,2016-01-30,至今,4年又256天,15.72%,14.54%,59|378
48,,,,,南方现金通E,000719,货币型,2014-07-02,2014-09-26,86天,1.01%,0.94%,55|219
49,,,,,南方薪金宝货币,000687,货币型,2014-06-23,2014-09-26,95天,0.75%,1.06%,216|223
50,,,,,南方现金通A,000493,货币型,2014-01-21,2014-09-26,248天,3.25%,3.08%,76|175
51,,,,,南方现金通B,000494,货币型,2014-01-21,2014-09-26,248天,3.29%,3.08%,65|175
52,,,,,南方现金通C,000495,货币型,2014-01-21,2014-09-26,248天,3.34%,3.08%,55|175
53,,,,,南方中债中期票据指数债券A,000022,债券指数,2013-05-03,2014-09-26,1年又146天,7.55%,6.04%,130|389
54,,,,,南方中债中期票据指数债券C,000023,债券指数,2013-05-03,2014-09-26,1年又146天,7.12%,6.04%,150|389
55,,,,,南方现金增利货币A,202301,货币型,2011-10-17,2014-09-26,2年又345天,14.07%,12.88%,7|75
56,,,,,南方现金增利货币B,202302,货币型,2011-10-17,2014-09-26,2年又345天,14.87%,12.88%,1|75
57,,,,,南方中债10年期国债A,160123,债券指数,2011-05-17,2014-09-26,3年又133天,12.48%,14.66%,117|174
58,,,,,南方中债10年期国债C,160124,债券指数,2011-05-17,2014-09-26,3年又133天,11.05%,14.66%,133|174
