,姓名,上任日期,经理代号,简介,基金名称,基金代码,基金类型,起始时间,截止时间,任职天数,任职回报,同类平均,同类排名
20,,,,,鹏华丰盈债券,003741,债券型,2016-11-22,2018-07-13,1年又233天,6.32%,1.49%,86|836
21,,,,,鹏华丰腾债券,003527,债券型,2016-10-27,2018-05-31,1年又216天,4.95%,1.09%,110|802
22,,,,,鹏华丰禄债券,003547,债券型,2016-10-27,2018-05-31,1年又216天,6.19%,1.09%,48|802
23,,,,,鹏华丰恒债券,003280,债券型,2016-09-22,2018-04-28,1年又218天,4.15%,1.81%,171|770
24,,,,,鹏华丰达债券,003209,债券型,2016-08-30,2018-06-28,1年又302天,-1.98%,1.13%,596|738
25,,,,,鹏华丰安债券,003172,债券型,2016-08-25,2017-09-06,1年又12天,6.47%,0.91%,24|774
26,,,,,鹏华双债保利债券,000338,债券型,2016-08-04,2020-02-05,3年又185天,18.90%,12.12%,66|669
27,,,,,鹏华丰收债券,160612,债券型,2016-08-04,至今,4年又69天,23.82%,16.38%,101|660
28,,,,,鹏华弘盛混合A,001067,混合型,2016-02-27,2018-03-28,2年又30天,12.10%,21.02%,822|1378
29,,,,,鹏华弘盛混合C,001380,混合型,2016-02-27,2018-03-28,2年又30天,58.98%,21.02%,76|1378
30,,,,,鹏华丰盛债券,206008,债券型,2015-03-10,至今,5年又217天,34.39%,27.57%,123|497
31,,,,,鹏华永诚一年定开债券,000053,定开债券,2013-05-03,2019-01-25,5年又268天,48.65%,39.76%,4|24
32,,,,,鹏华丰利分级债券B,150129,分级杠杆,2013-04-23,2016-04-25,3年又3天,16.50%,24.61%,5|12
33,,,,,鹏华丰利债券(LOF),160622,债券型,2013-04-23,2018-04-12,4年又355天,20.07%,35.18%,277|339
34,,,,,鹏华丰利分级债券A,160623,固定收益,2013-04-23,2016-04-25,3年又3天,12.98%,24.61%,7|12
35,,,,,鹏华月月发短期理财债券A,206016,理财型,2012-12-19,2015-04-17,2年又119天,8.44%,10.99%,26|27
36,,,,,鹏华月月发短期理财债券B,206017,理财型,2012-12-19,2015-04-17,2年又119天,4.89%,10.99%,27|27
37,,,,,鹏华纯债债券,206015,债券型,2012-09-03,2018-04-12,5年又222天,35.22%,45.04%,172|258
